21.00			2.77300e-22
22.60			9.26400e-22
25.00			4.02300e-19
26.50			1.53000e-18
30.00			6.57500e-18
35.16			1.18300e-17
40.00			1.61500e-17
50.00			2.38800e-17
80.00			3.59500e-17
100.00			3.55500e-17
200.00			3.26400e-17
500.00			1.95900e-17
900.00			1.28300e-17
