14.00			5.18940e-16
14.50			4.87182e-16
15.00			4.94308e-16
15.60			4.78913e-16
17.60			4.44341e-16
20.00			4.08624e-16
25.00			3.59889e-16
30.00			3.23821e-16
35.00			2.95054e-16
45.00			2.64264e-16
54.42			2.39720e-16
70.00			2.10250e-16
100.00			1.68640e-16
150.00			1.33364e-16
200.00			1.09788e-16
500.00			5.48586e-17
999.00			3.11856e-17 
